bathrooms,bedrooms,latitude,longitude,price,num_photos,num_features,num_description_words,interest_level
1.0,1,40.7283,-73.9857,2500,4,1,63,0
1.0,2,40.7836,-73.953,2950,4,2,49,1
1.0,0,40.7889,-73.9756,3300,5,4,140,0
1.0,0,40.7255,-73.9884,2400,4,3,84,1
1.0,2,40.7176,-74.011,5250,5,8,85,1
1.0,2,40.7751,-73.9481,2650,3,2,95,0
1.0,1,40.7293,-73.9784,2709,5,3,24,0
0.0,2,40.7216,-73.9808,3250,0,0,9,0
1.0,2,40.7349,-73.9863,4200,4,4,80,0
1.0,2,40.7232,-73.9839,3375,4,2,54,0
1.0,2,40.7928,-73.9461,1999,0,3,2,0
1.0,2,40.7178,-73.9984,2580,0,1,8,0
1.0,2,40.7449,-73.9777,3600,5,4,79,0
1.0,1,40.6935,-73.8618,1700,5,7,61,0
2.0,4,40.8251,-73.9517,3895,9,1,25,1
1.0,3,40.6796,-73.9868,3450,5,5,162,0
1.0,2,40.7369,-74.0045,4400,4,4,25,0
1.0,2,40.7028,-73.9421,1800,9,4,152,2
4.0,4,40.7888,-73.9549,25000,6,10,58,0
1.0,1,40.7304,-74.0051,3995,5,5,15,0
2.0,2,40.7838,-73.9535,4995,4,5,45,0
1.5,3,40.7318,-73.9875,5550,6,7,31,0
1.0,2,40.7311,-74.0045,3570,4,3,4,1
1.0,1,40.7632,-73.9915,2275,6,1,31,0
1.0,1,40.7286,-73.9797,3599,3,2,18,0
1.0,0,40.7064,-74.0157,2850,2,8,66,0
1.0,2,40.7653,-73.967,3295,4,4,54,0
1.0,1,40.7372,-73.9981,3650,5,7,230,0
1.0,1,40.7843,-73.9785,2450,4,3,28,1
1.0,1,40.7989,-73.9535,1900,3,2,51,1
2.0,3,40.7436,-73.9727,4200,7,12,73,1
1.0,0,40.7776,-73.9497,1925,4,2,104,0
1.0,0,40.7633,-73.9775,2250,5,2,17,0
2.0,4,40.7645,-73.984,5200,7,8,161,1
1.0,1,0.0,0.0,3600,11,7,124,0
1.0,2,40.7075,-74.0123,3800,4,8,85,0
1.5,3,40.755,-73.9636,4300,5,6,138,0
1.0,0,40.6838,-73.9666,1825,3,2,20,1
1.0,2,40.8679,-73.9249,1850,0,1,25,1
1.0,1,40.7756,-73.9829,2695,2,3,88,0
1.0,0,40.7637,-73.9937,1850,3,2,40,1
1.0,1,40.7928,-73.9659,3425,6,11,115,0
1.0,1,40.7784,-73.9576,3000,6,4,189,1
1.0,2,40.7644,-73.9602,3150,6,1,54,0
1.0,0,40.7784,-73.9846,2100,5,0,41,2
1.0,4,40.8241,-73.9493,3350,11,5,69,0
1.0,2,40.8495,-73.9328,2450,9,10,108,0
2.0,4,40.6931,-73.9722,3975,3,0,25,0
1.0,0,40.7588,-73.9635,2250,3,2,71,0
1.0,1,40.6916,-73.9906,2900,4,4,116,0
1.0,1,40.7301,-74.0003,2790,5,3,24,0
1.0,0,40.7902,-73.9678,2650,2,11,82,0
1.0,1,40.7897,-73.9488,2350,5,4,4,0
1.0,0,40.7358,-73.9857,2995,5,4,87,0
2.0,2,40.7121,-74.0086,8795,0,15,61,0
2.0,2,40.7688,-73.9548,4000,8,0,4,0
1.0,0,40.826,-73.9518,1700,1,6,12,0
1.0,0,40.7518,-73.9726,3023,4,2,177,0
1.0,1,40.7634,-73.9627,3254,5,9,79,0
1.0,2,40.7937,-73.9761,3050,8,7,95,0
1.0,2,40.7528,-73.9709,3995,6,4,66,0
1.0,0,40.7769,-73.9467,1950,2,2,63,0
1.0,2,40.7291,-73.9786,3695,6,3,40,0
1.0,1,40.7268,-74.0018,2750,6,3,29,0
1.0,1,40.7372,-73.9981,3400,5,7,144,1
1.0,1,40.7664,-73.9863,3195,4,5,83,0
1.0,2,40.7675,-73.9607,3500,4,6,110,0
1.0,2,40.7342,-73.9809,3295,3,2,23,1
1.0,1,40.7481,-73.9564,3470,8,10,71,0
1.0,2,40.7699,-73.9488,2495,4,3,132,0
1.0,0,40.7419,-73.9994,2200,5,2,38,0
2.0,4,40.7951,-73.9676,4900,6,7,67,1
1.0,0,40.7204,-73.9887,2100,3,1,104,1
1.0,2,40.7276,-73.8536,2150,9,2,55,1
2.0,4,40.761,-73.9884,4970,4,2,65,1
1.0,1,40.7712,-73.9813,3200,7,2,9,0
1.0,2,40.7436,-73.9725,3200,3,8,58,0
1.0,1,40.8005,-73.9704,2500,1,2,54,0
1.0,1,40.7124,-73.9629,2300,4,2,139,1
1.0,3,40.8292,-73.9467,2933,9,1,21,0
1.0,1,40.7716,-73.9506,3350,3,3,209,0
1.0,2,40.771,-73.9512,2550,9,4,73,1
1.0,0,40.776,-73.9519,1975,2,2,81,0
1.0,0,40.77,-73.9526,2300,4,4,35,0
1.0,0,40.7682,-73.9545,1900,3,2,6,0
1.0,1,40.7391,-74.0014,3395,6,6,286,1
2.0,3,40.691,-73.9667,3700,9,4,56,0
1.0,2,40.7231,-74.0044,3625,4,2,38,0
1.0,0,40.7253,-73.9886,2550,8,1,182,0
1.0,2,40.7653,-73.967,3295,5,3,53,1
2.0,2,40.7061,-74.0111,5483,5,14,144,0
1.0,1,40.7233,-73.9958,3495,6,4,49,0
2.0,2,40.7191,-74.0109,6195,1,7,156,0
2.0,3,40.7413,-73.9781,5967,5,9,134,0
1.0,2,40.7056,-74.0162,3600,6,9,190,0
1.0,1,40.7568,-73.9982,3900,10,14,63,0
1.0,1,40.7448,-73.9253,2050,7,4,92,1
1.0,4,40.7187,-73.9831,6050,6,4,236,0
1.0,0,40.7518,-73.9944,3175,7,4,71,0
1.0,2,40.8028,-73.9647,3000,5,4,83,0
1.0,1,40.7634,-73.9638,4300,10,6,166,0
1.0,0,40.7681,-73.9563,2495,3,4,32,0
2.0,4,40.7202,-74.0027,7995,5,4,17,0
1.0,0,40.7461,-73.9757,2700,3,5,156,1
2.0,2,40.7476,-73.9732,5755,6,11,133,0
1.0,0,40.7366,-73.9934,3200,2,4,85,0
1.0,1,40.662,-73.9794,2195,6,1,4,0
1.0,1,40.7471,-73.9416,2995,5,8,138,0
1.0,0,40.71,-74.0143,2480,4,5,125,1
1.0,0,40.7705,-73.9503,1725,5,5,47,0
1.5,1,40.7649,-73.9155,2600,8,2,103,0
1.0,1,40.7163,-74.0042,3195,1,10,104,1
1.0,1,40.7689,-73.9548,3200,7,3,58,0
1.0,2,40.8464,-73.9337,1800,0,3,44,1
2.0,2,40.7844,-73.9497,4150,5,12,117,1
1.0,2,40.7746,-73.9507,2600,5,1,63,0
1.0,1,40.7661,-73.9461,2400,6,13,185,0
1.0,1,40.6761,-73.9746,2300,8,0,61,1
2.0,3,40.7661,-73.9461,5295,6,5,46,1
1.0,3,40.7316,-73.9839,4250,11,10,46,0
1.0,2,40.6524,-73.9572,1950,0,3,7,0
2.0,4,40.7552,-73.9657,5500,5,8,114,1
1.0,1,40.7957,-73.9727,3950,5,5,93,0
2.0,2,40.716,-74.0036,5200,3,13,164,0
1.0,1,40.7591,-73.9917,2600,5,2,29,2
1.0,1,40.7902,-73.9677,3825,4,2,156,0
1.0,2,40.7285,-73.9805,3000,2,3,118,2
1.0,0,40.719,-73.9965,2000,4,0,76,0
1.0,0,40.7521,-73.9702,2571,8,6,187,0
1.0,0,40.706,-74.0088,3970,10,21,125,0
1.0,1,40.7538,-73.974,2900,5,5,44,0
1.0,1,40.7448,-73.9909,4697,13,5,9,0
1.0,2,40.7929,-73.95,2150,5,0,30,2
2.0,3,40.724,-74.0035,14500,4,9,84,0
1.0,0,40.7307,-73.9816,2350,5,3,47,0
1.0,3,40.7399,-73.9864,5695,4,10,91,0
1.0,1,40.771,-73.958,2300,4,1,81,0
1.0,3,40.7274,-73.9805,5800,6,2,69,1
1.0,1,40.8028,-73.9648,2700,2,8,67,0
2.0,3,40.6773,-73.9836,4500,11,4,74,1
2.0,3,40.7258,-73.9889,5200,6,13,99,2
1.0,1,40.7613,-73.9998,3390,6,11,147,0
1.0,0,40.7581,-73.9627,2895,0,2,9,0
2.0,2,40.745400000000004,-73.97710000000001,6000,8,6,348,0
2.0,3,40.768,-73.9247,3700,5,4,50,1
1.0,2,40.782,-73.9815,6900,10,10,65,0
2.0,2,40.7892,-73.9705,4400,6,7,130,1
3.0,3,40.767,-73.9621,10000,7,11,83,0
1.5,3,40.745400000000004,-73.9845,6295,1,7,1,0
2.0,3,40.7456,-73.9785,5000,8,13,75,0
1.0,2,40.7221,-73.9806,3200,4,5,28,1
1.0,2,40.6352,-73.962,1850,3,1,27,1
1.0,1,40.7897,-73.9488,2252,6,5,82,0
1.0,1,40.7488,-73.9026,1700,5,0,44,1
1.0,1,40.7198,-73.9964,3100,5,3,119,0
1.0,0,40.7423,-73.9792,2500,4,4,76,2
1.0,1,40.7713,-73.9528,2295,5,2,102,0
2.0,3,40.6998,-73.9029,2497,15,3,140,0
1.0,1,40.783500000000004,-73.9837,2775,10,0,1,0
2.0,3,40.7099,-73.896,4000,0,1,191,0
1.0,0,40.7749,-73.9782,2180,1,6,73,1
2.0,2,40.7183,-74.0147,6800,3,4,75,0
2.0,2,40.7113,-74.0056,8500,12,14,143,0
1.0,1,40.7379,-73.996,3895,9,2,9,0
5.5,5,40.7479,-73.9746,25000,9,16,152,0
1.0,1,40.7551,-73.9928,3950,7,12,92,0
1.0,0,40.7606,-73.9658,2000,5,1,72,2
1.0,1,40.7113,-74.0176,4245,0,6,1,0
1.0,2,40.7609,-73.986,3400,9,14,180,1
1.0,0,40.7246,-73.9832,2895,4,2,36,0
2.0,3,40.7413,-73.9779,4650,7,15,126,2
1.0,1,40.7406,-73.9822,3395,3,5,33,0
1.0,1,40.7585,-73.9913,3100,6,10,124,1
1.0,2,40.7739,-73.9237,2499,15,4,101,1
1.0,2,40.797,-73.9363,1800,6,1,95,2
1.0,2,40.7984,-73.9682,2850,7,3,136,0
1.0,1,40.763,-73.9903,2750,6,2,119,0
1.0,3,40.8198,-73.9578,2950,6,9,94,0
1.5,3,40.753,-73.9958,4795,9,9,131,1
1.0,1,40.753,-74.0037,3100,6,13,100,1
1.0,1,40.7801,-73.9544,1950,4,3,107,0
1.0,0,40.7224,-73.9885,1995,2,0,98,1
1.0,1,40.7596,-73.9891,2600,0,4,1,0
4.0,6,40.7701,-73.955,9175,6,5,132,0
1.0,1,40.7645,-73.9833,2500,3,5,124,0
1.0,1,40.7516,-73.9718,2900,5,4,93,1
1.0,3,40.7804,-73.9522,3900,4,10,135,0
1.0,1,40.7612,-73.9978,3200,6,11,161,0
1.0,2,40.7269,-73.97710000000001,3450,6,3,70,0
1.0,2,40.73,-74.0003,2900,4,1,59,0
1.0,0,40.7871,-73.9759,2025,4,3,125,0
1.0,2,40.6674,-73.9842,2400,0,3,1,0
1.0,2,40.7166,-74.0049,3475,3,12,65,1
2.0,3,40.7243,-73.9786,4900,3,1,61,1
2.0,3,40.7449,-73.9777,4500,5,4,78,1
1.0,2,40.7817,-73.9476,2800,5,2,115,1
1.0,2,40.7572,-73.9649,3700,5,5,186,0
2.0,2,40.7862,-73.9508,6200,1,6,4,0
1.5,2,40.7606,-73.966,4529,5,11,152,0
1.0,0,40.7064,-74.0155,2795,10,4,64,0
1.0,1,40.7518,-73.9849,3650,6,9,122,0
1.0,3,40.7804,-73.9513,4495,6,4,53,0
1.0,3,40.7823,-73.951,3695,8,10,122,2
1.0,1,40.7105,-74.0097,3470,6,7,63,0
2.0,2,40.7349,-73.9863,7200,8,6,38,0
1.0,0,40.7704,-73.9585,2250,16,2,9,0
1.0,3,40.8012,-73.966,4600,10,1,21,0
1.0,0,40.7047,-74.0076,2750,6,10,202,0
1.0,1,40.7769,-73.9459,2150,4,1,48,0
3.0,3,40.7752,-73.9622,18000,7,3,104,0
1.0,1,40.7339,-73.9765,3744,12,6,67,2
4.0,4,40.7215,-73.9797,6400,16,6,58,0
1.0,0,40.7809,-73.9765,2100,3,2,40,0
2.0,2,40.7739,-73.9788,5000,4,6,76,0
1.0,1,40.769,-73.9436,2300,8,10,139,1
1.0,1,40.7199,-73.9538,2850,6,3,53,0
1.0,2,40.7858,-73.976,2595,6,0,54,1
1.0,0,40.7602,-73.9689,2800,0,4,1,0
1.0,1,40.7771,-73.9505,2900,6,8,89,1
2.0,4,40.6506,-73.9615,2900,0,1,9,0
2.0,4,40.7562,-73.9964,5590,6,17,4,0
1.0,0,40.7301,-73.9865,2875,4,6,184,0
1.0,2,40.7714,-73.949,2625,10,2,102,0
1.0,1,40.7255,-73.9884,2650,4,3,103,1
1.0,1,40.805,-73.9554,2450,3,4,112,1
2.0,3,40.7612,-73.9978,5355,10,13,107,0
1.0,1,40.7062,-74.0122,3400,4,9,55,0
1.0,1,40.7289,-74.0001,2695,4,0,1,2
1.0,2,40.7606,-73.9963,3125,7,11,132,0
1.0,0,40.7182,-73.9639,2740,3,4,65,0
2.0,2,40.7795,-73.9445,4695,12,14,110,0
1.0,1,40.7548,-73.9944,3200,5,12,141,1
1.0,2,40.7998,-73.9596,3200,0,4,1,0
1.0,0,40.7723,-73.9481,2200,3,4,65,0
1.0,2,40.7463,-73.9773,2900,6,3,127,2
1.0,2,40.6794,-73.9491,2475,6,3,120,1
2.0,3,40.7062,-74.0099,6000,6,9,80,0
1.0,2,40.7494,-73.9875,3300,4,11,169,0
1.0,2,40.7612,-73.9879,3150,5,3,84,0
1.0,1,40.7556,-73.9922,3400,7,11,151,0
1.0,0,40.759,-73.9691,2200,8,4,167,2
1.0,2,40.7277,-73.9899,2800,6,3,114,0
1.0,3,40.7929,-73.9506,2475,5,3,78,0
2.0,3,40.7871,-73.9759,4370,6,3,106,0
1.0,0,40.7521,-73.9743,3300,0,5,1,0
1.0,1,40.7767,-73.9492,3295,4,9,53,0
1.0,3,40.7228,-73.9846,5300,5,2,95,0
2.0,2,40.7937,-73.9761,4300,9,5,178,0
2.0,3,40.7263,-73.9847,4200,3,3,70,1
2.0,3,40.7709,-73.9318,3400,18,18,69,1
2.0,4,40.7546,-73.9721,6200,4,12,103,0
1.0,3,40.7594,-73.9712,4325,2,0,9,0
1.0,1,40.7056,-74.0162,3221,7,10,78,0
1.0,1,40.7751,-73.9498,2395,1,3,75,0
2.0,3,40.7593,-73.9962,5790,8,16,125,1
1.0,1,40.7338,-74.0009,4395,0,1,167,0
1.0,1,40.7163,-74.0042,3095,6,10,104,1
2.0,2,40.7247,-73.9935,6050,0,5,1,0
1.0,1,40.7937,-73.9761,2700,4,5,102,1
1.0,1,40.7366,-73.9933,3300,4,5,42,0
1.0,0,40.8683,-73.8832,1275,4,1,31,2
1.0,1,40.7633,-73.995,1900,0,1,42,0
1.0,1,40.7124,-73.9629,2300,4,4,139,0
1.0,1,40.764,-73.9868,2350,8,6,51,1
1.0,2,40.7832,-73.9809,3100,4,4,51,0
1.0,1,40.7223,-73.9954,3495,5,4,109,0
2.0,2,40.6479,-73.9745,2979,8,4,191,0
2.0,3,40.7656,-73.9857,4200,3,3,110,0
1.0,1,40.7587,-73.9838,2700,5,6,154,0
1.0,1,40.7713,-73.9198,2800,5,3,131,0
1.0,1,40.7389,-73.9809,2050,3,0,31,0
2.0,2,40.7553,-73.9953,4915,6,9,226,0
1.0,5,40.72,-73.9959,6300,7,2,28,0
2.0,2,40.778,-73.9465,2795,7,7,147,0
1.0,1,40.7708,-73.9516,1800,4,0,42,0
1.0,2,40.7302,-73.9826,3595,8,2,50,0
1.0,1,40.7318,-73.954,2460,9,4,245,1
1.0,1,40.7283,-73.9857,2400,0,1,33,0
1.0,1,40.7984,-73.9632,2045,2,3,77,0
2.0,4,40.7436,-73.9727,5630,4,17,130,0
1.0,1,40.7339,-73.9765,3920,8,1,15,0
1.0,1,40.7295,-74.0014,3195,6,0,67,0
1.0,1,40.7706,-73.9489,1965,7,3,43,1
2.0,3,40.7413,-73.9779,4850,8,14,110,1
1.0,2,40.7261,-74.0048,3171,3,1,90,1
1.0,1,40.7807,-73.9849,2950,7,4,70,1
1.0,1,40.7719,-73.9816,3750,4,18,81,0
1.0,1,40.7348,-73.9865,3900,5,4,97,0
2.5,3,40.7824,-73.9805,15000,11,11,100,0
1.0,2,40.7258,-73.9889,3300,7,5,90,1
1.0,1,40.7334,-74.0047,5350,4,5,93,0
1.0,2,40.7717,-73.9599,4550,5,1,4,0
1.0,2,40.6935,-73.919,1900,4,3,113,2
1.0,0,40.7318,-73.9876,2895,5,5,70,0
2.0,2,40.7064,-74.0155,5895,11,3,34,0
1.0,0,40.744,-73.9964,2500,4,5,58,0
1.0,1,40.7355,-74.0058,4295,0,2,9,0
1.0,1,40.7477,-74.0009,2619,7,2,89,0
2.0,3,40.7664,-73.9863,5995,10,6,24,0
1.0,1,40.8272,-73.9466,2100,0,3,22,0
1.0,2,40.7301,-73.9825,4295,10,9,130,0
1.0,2,40.769800000000004,-73.9606,2550,4,0,34,2
1.0,3,40.6948,-73.9644,4400,8,7,133,0
1.5,3,40.7693,-73.9529,3700,3,0,58,0
2.0,2,40.7617,-73.9805,8450,15,6,295,0
1.0,1,40.7739,-73.9882,3730,8,13,146,1
1.0,2,40.7334,-74.0018,4890,6,3,49,0
1.0,1,40.7387,-74.0019,2800,5,6,55,0
1.0,3,40.7255,-73.9884,4500,5,4,106,2
2.0,2,40.7661,-73.9918,5106,3,12,257,0
2.0,4,40.7639,-73.9808,10825,6,10,84,0
2.0,5,40.7952,-73.9637,6000,9,3,43,0
1.0,2,40.7747,-73.9517,3050,0,2,53,0
1.0,1,40.7709,-73.952,2400,6,6,54,1
1.0,1,40.7488,-73.9868,4000,1,10,128,0
1.0,1,40.7186,-73.986,2600,6,4,28,0
1.0,1,40.7674,-73.9837,3400,5,6,110,0
1.0,1,40.78,-73.9543,2365,3,2,63,0
1.0,0,40.7358,-73.9859,2895,5,6,69,0
1.0,1,40.7268,-74.0018,2750,2,3,54,0
1.0,2,40.7928,-73.9758,2570,6,3,88,0
2.0,2,40.7708,-73.9818,5200,6,14,126,0
1.0,0,40.7389,-73.9818,2450,3,0,55,0
1.0,0,40.7618,-73.9497,2000,8,2,79,1
1.0,2,40.7564,-73.9945,4000,7,1,183,1
1.0,3,40.8161,-73.9576,3895,6,3,45,0
2.0,4,40.7506,-73.9713,6900,7,6,309,0
1.0,2,40.752,-73.9402,3300,14,12,86,0
1.0,3,40.7231,-74.0044,3733,5,2,270,0
1.0,3,40.7902,-73.9678,4500,8,12,130,1
1.0,3,40.8012,-73.9609,2900,6,2,72,1
1.0,3,40.6764,-73.9808,3600,12,2,47,0
1.0,2,40.7191,-74.0109,5718,7,9,116,0
1.0,1,40.7699,-73.9488,2550,3,4,61,0
2.0,2,40.7283,-73.9875,4500,7,6,123,1
1.0,2,40.7267,-73.9844,3300,5,4,52,0
1.0,1,40.7609,-73.986,4000,8,15,99,0
1.0,2,40.707300000000004,-74.0046,3000,8,8,75,1
2.0,4,40.7062,-74.0099,6285,7,4,176,0
2.0,4,40.8142,-73.9598,4100,4,5,130,0
1.0,0,40.7329,-74.0047,2650,4,3,50,0
1.0,1,40.7377,-73.9831,3995,0,6,1,0
1.0,1,40.7625,-73.9864,4095,7,9,48,0
1.0,3,40.6801,-73.941,2650,8,0,85,0
1.0,1,40.7184,-73.9552,4200,11,2,77,0
1.0,1,40.7383,-74.0016,2700,5,2,99,1
3.0,3,40.7352,-73.9832,5200,14,3,115,1
1.0,1,40.7478,-74.0008,3745,4,1,58,1
2.5,2,40.7122,-74.0091,9450,7,11,155,0
2.5,3,40.7643,-73.964,5725,9,7,88,0
1.0,0,40.7198,-73.9974,2195,5,3,59,0
1.0,0,40.7777,-73.9572,2200,3,7,79,1
1.0,3,40.7406,-73.98,4700,4,0,68,0
1.0,1,40.8466,-73.9348,1600,9,0,19,0
1.0,1,40.7655,-73.9772,2958,3,4,4,0
1.0,0,40.7719,-73.9608,1925,2,3,68,0
1.0,2,40.7329,-73.978,5162,22,2,9,0
1.0,1,40.7091,-74.0055,3030,12,13,20,1
1.0,2,40.722,-73.981,3250,4,4,49,0
1.0,0,40.7494,-73.9875,2600,4,8,158,0
1.0,0,40.8676,-73.8952,1275,7,4,63,2
1.0,1,40.773,-73.9509,2150,4,3,156,0
1.0,1,40.7056,-73.8339,1650,0,0,9,0
1.0,2,40.7965,-73.9618,2995,5,8,76,0
1.0,1,40.7354,-74.0054,3695,4,2,30,0
1.0,0,40.7748,-73.9551,2050,5,3,58,0
1.0,1,40.7419,-73.9949,4091,2,5,96,0
2.0,4,40.7905,-73.9688,5995,7,11,149,0
1.0,1,40.7609,-73.986,3277,4,11,82,0
1.0,3,40.8232,-73.9474,2500,8,7,102,2
1.0,0,40.7752,-73.952,1975,5,2,71,0
3.0,3,40.7731,-73.9459,9500,7,8,106,0
1.0,0,40.7793,-73.9496,1695,3,2,52,1
1.0,2,40.8453,-73.9375,2400,7,1,35,1
2.0,3,40.705799999999996,-74.0086,5000,7,10,74,1
1.0,1,40.7667,-73.959,2600,0,1,2,0
3.0,3,40.7721,-73.9861,15000,10,14,170,0
1.0,1,40.7325,-73.9977,4295,3,3,65,0
1.0,1,40.7128,-74.0059,1795,9,0,206,1
1.0,2,40.7637,-73.9938,4000,7,6,71,0
1.0,2,40.7671,-73.9529,3500,8,6,71,0
3.0,2,40.7725,-73.9819,11600,2,4,115,0
1.0,0,40.7047,-74.0076,2645,0,9,1,0
3.0,3,40.7754,-73.9502,14705,1,3,67,0
1.0,1,40.7617,-73.9617,2850,3,3,29,0
1.0,0,40.7456,-73.9797,3127,2,7,127,0
1.0,0,40.774,-73.9493,1825,3,2,36,0
1.0,3,40.7775,-73.9536,4050,7,1,71,0
1.0,1,40.7216,-73.9927,2725,4,1,105,0
1.0,2,40.7826,-73.9469,3150,5,3,79,1
1.0,2,40.7269,-73.97710000000001,3450,8,5,56,0
1.0,2,40.7967,-73.9485,2950,0,1,17,0
2.0,2,40.7456,-74.0053,5975,6,4,55,0
2.0,3,40.7677,-73.9616,7995,0,14,1,0
1.0,1,40.7234,-73.9945,3795,4,5,93,1
1.0,1,40.675,-73.955,2100,5,0,9,0
1.0,2,40.7606,-73.9963,3125,7,11,132,1
1.0,2,40.8664,-73.9194,1695,8,3,49,1
2.0,2,40.7176,-74.0062,5995,7,13,105,1
1.0,2,40.7083,-74.0136,3600,7,7,72,0
1.0,2,40.7231,-74.0044,3625,5,2,139,0
1.0,0,40.7437,-73.9806,1750,5,4,51,2
1.0,0,40.7573,-73.9678,2000,4,1,31,0
1.0,0,40.7805,-73.9518,2195,5,0,59,0
1.0,1,40.7322,-74.0019,4850,4,6,96,0
1.0,1,40.7216,-73.9847,2650,4,3,84,0
1.0,1,40.6826,-73.919,1700,5,2,39,1
1.0,1,40.7838,-73.9535,3900,15,2,32,0
1.0,0,40.7052,-74.008,4650,5,4,264,0
1.0,1,40.7067,-74.018,2325,5,7,150,1
1.0,0,40.7447,-73.9741,3295,12,2,69,0
1.0,3,40.7399,-74.0036,6500,7,2,61,0
2.0,3,40.7675,-73.9607,5100,7,4,64,0
1.0,2,40.7213,-73.9821,2750,4,4,64,1
2.0,2,40.7752,-73.9887,6635,26,3,9,0
1.0,3,40.7139,-73.9378,2800,4,1,46,0
1.0,1,40.7268,-74.0018,2750,4,3,110,0
1.0,0,40.803,-73.9489,1600,7,3,166,2
1.0,2,40.7901,-73.9416,2295,4,3,58,1
2.0,3,40.7953,-73.9667,3850,1,2,124,0
1.0,3,40.8327,-73.945,2725,6,10,126,0
1.0,1,40.732,-73.9885,5895,7,3,183,0
1.0,1,40.7539,-73.9677,4500,4,9,33,0
1.0,1,40.7447,-73.9741,2495,3,7,46,1
1.0,2,40.71,-74.0087,3275,6,8,99,0
1.0,2,40.7154,-73.9558,3550,5,5,65,1
1.0,0,40.7512,-74.0026,3120,5,4,81,1
1.0,1,40.7576,-73.9677,2700,3,2,26,0
1.0,1,40.7731,-73.948,2900,5,3,107,0
1.0,2,40.7957,-73.9705,4500,8,4,121,0
1.0,0,40.7607,-73.9668,2500,7,3,210,0
1.0,3,40.7056,-74.0162,3167,4,10,197,0
2.0,2,40.5837,-73.9586,3500,5,4,9,0
1.0,1,40.7296,-73.9999,2650,4,2,136,0
1.0,2,40.79,-73.9418,1900,4,3,17,2
1.0,1,40.6851,-73.9924,2700,6,4,122,0
1.0,1,40.6787,-73.9503,2000,17,0,32,0
2.0,3,40.77,-73.9838,6895,5,8,103,0
1.0,2,40.7604,-73.9617,4400,3,1,69,0
1.0,1,40.8152,-73.9471,2125,5,1,74,1
1.0,1,40.6842,-73.9143,1700,9,4,30,1
1.0,3,40.7784,-73.9523,3500,5,5,126,2
1.0,0,40.7602,-73.966,4000,4,3,102,0
1.0,0,40.7852,-73.949,2749,4,2,61,0
1.0,3,40.71,-74.0143,3000,3,10,159,2
1.0,0,40.7632,-73.9774,2250,6,5,125,0
1.0,1,40.7345,-73.9753,4119,22,2,9,0
1.0,1,40.7377,-73.9831,3300,3,5,77,2
1.0,1,40.774,-73.9501,2750,5,0,109,0
1.0,1,40.7714,-73.9929,3700,4,14,100,0
1.0,2,40.7668,-73.9151,2750,10,5,236,1
4.0,4,40.7215,-73.9797,6400,16,7,60,0
2.0,3,40.7469,-73.9735,5000,11,13,119,1
2.0,3,40.7701,-73.955,4892,6,4,80,0
1.0,0,40.7502,-73.9778,2285,4,10,35,1
1.0,1,40.7767,-73.9454,2149,5,2,66,1
1.0,1,40.7522,-73.883,1850,9,2,76,1
2.0,3,40.7228,-73.9846,5750,6,1,28,0
1.0,3,40.7999,-73.9638,4000,5,1,19,0
1.0,1,40.7829,-73.97710000000001,4400,6,7,98,0
1.0,2,40.7277,-74.0029,3495,4,1,56,1
3.0,3,40.7682,-73.9606,13500,4,6,74,0
1.0,3,40.7643,-73.9905,4495,0,2,9,0
1.0,0,40.7686,-73.9539,2025,5,6,69,1
1.0,0,40.7386,-74.0076,2500,6,4,117,0
1.0,1,40.8198,-73.9578,1995,9,5,166,1
1.0,1,40.7704,-73.9566,3695,3,1,97,0
1.0,1,40.7271,-73.9801,2795,4,2,66,0
1.0,0,40.7056,-74.0162,2538,5,11,231,0
1.0,1,40.7476,-74.0008,3100,2,2,24,0
2.0,3,40.7413,-73.9779,4850,8,14,110,0
2.0,3,40.7436,-73.9727,4200,7,12,73,1
1.0,0,40.7479,-73.95,1993,5,3,239,2
2.0,4,40.72,-73.9836,6495,5,4,277,1
1.0,2,40.8577,-73.9314,1925,4,3,63,1
1.0,0,40.7863,-73.9804,2500,5,4,119,0
1.0,1,40.7487,-73.9901,4500,8,16,83,0
1.0,1,40.7077,-74.0097,4150,11,14,163,0
1.0,2,40.7217,-73.981,3195,4,2,77,0
1.5,3,40.7605,-73.9678,3900,4,6,73,1
1.0,2,40.7438,-73.978,3695,4,3,29,0
1.0,1,40.7928,-73.9659,2769,4,7,149,1
1.0,0,40.6876,-73.9566,1595,0,1,1,0
1.0,1,40.7247,-73.9918,2095,6,1,43,2
1.0,1,40.7909,-73.9773,2625,3,0,29,0
1.0,0,40.7586,-73.9838,2098,6,7,89,1
2.0,1,40.7114,-74.0078,3325,3,4,119,0
1.0,2,40.7452,-73.9916,4385,5,8,90,0
1.0,1,40.763,-73.9577,1995,0,1,40,0
2.0,4,40.724,-73.9839,5650,6,4,87,0
2.0,2,40.7465,-73.9565,3600,6,15,186,0
1.0,1,40.7443,-73.9912,5025,7,7,97,0
1.0,1,40.8055,-73.9413,2000,6,6,93,0
1.0,0,40.7301,-73.9942,2600,4,5,50,0
2.0,2,40.7389,-73.9929,4950,4,5,82,0
1.0,0,40.7586,-73.9838,2250,3,4,96,0
1.0,2,40.8008,-73.9514,2000,3,0,43,1
1.0,1,40.7462,-73.9757,3200,5,5,90,0
1.0,1,40.7521,-73.9743,3678,6,8,126,0
1.0,1,40.7714,-73.9929,2850,4,8,187,1
